92.03
89.65
102.1
112.6
85.87
112.9
113.4
96
86.69
98.72
107.8
106.3
100
83.47
103
92.15
115.6
98.13
105.4
93.95
112.8
85.17
108.4
100.8
94.29
104.8
119.1
105.6
105.4
109.5
112.3
104.9
98.46
120
103.3
107.6
100.3
115.7
118.1
105.4
98.95
104.3
109.7
113.3
97.63
113.7
107.8
113.7
106.3
105.1
